HomeTeam,AwayTeam,Date,FTHG,FTAG,FTR,Year,FTR1,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
Sunderland,West Ham,03-10-2015,2,2,NH,2015,H,0.25,1.625,L,L,L,D,W,W,-1.25,0.75,-1,4
Arsenal,Man United,04-10-2015,3,0,H,2015,H,1.625,2,W,L,W,W,W,W,0.375,0.875,0,-1
Everton,Liverpool,04-10-2015,1,1,NH,2015,D,1.5,1.375,W,D,W,W,D,L,0.5,-0.25,0.375,5
Swansea,Tottenham,04-10-2015,2,2,NH,2015,H,1.125,1.5,L,D,L,W,W,W,0,0.5,-0.75,3
Chelsea,Aston Villa,17-10-2015,2,0,H,2015,H,0.888888889,0.444444444,L,D,W,L,L,L,-0.555555556,-0.555555556,0.333333333,-16
Crystal Palace,West Ham,17-10-2015,1,3,NH,2015,D,1.666666667,1.555555556,W,W,L,D,D,W,0.444444444,0.666666667,-0.222222222,-2
Everton,Man United,17-10-2015,0,3,NH,2015,D,1.444444444,1.777777778,D,W,D,L,W,W,0.444444444,0.444444444,0,7
Man City,Bournemouth,17-10-2015,5,1,H,2015,H,2,0.888888889,W,L,L,D,L,W,1.333333333,-0.222222222,0.444444444,-16
Southampton,Leicester,17-10-2015,2,2,NH,2015,A,1.333333333,1.666666667,W,W,L,W,L,D,0.333333333,0.222222222,0.222222222,-7
Tottenham,Liverpool,17-10-2015,0,0,NH,2015,H,1.444444444,1.333333333,D,W,W,D,W,D,0.444444444,-0.222222222,0.666666667,-1
Watford,Arsenal,17-10-2015,0,3,NH,2015,H,1.111111111,1.777777778,D,L,W,W,W,L,-0.111111111,0.666666667,-0.555555556,15
West Brom,Sunderland,17-10-2015,1,0,H,2015,A,0.888888889,0.333333333,L,L,W,D,L,L,-0.555555556,-1.111111111,0.555555556,-3
Newcastle,Norwich,18-10-2015,6,2,H,2015,A,0.333333333,1,L,D,L,L,D,D,-1.222222222,-0.222222222,-0.444444444,-3
Swansea,Stoke,19-10-2015,0,1,NH,2015,A,1.111111111,1,D,L,D,W,W,D,0,-0.222222222,-0.222222222,-1
Arsenal,Everton,24-10-2015,2,1,H,2015,H,1.9,1.3,W,W,W,L,D,W,0.9,0.1,0.4,-8
Aston Villa,Swansea,24-10-2015,1,2,NH,2015,H,0.4,1,L,L,L,L,D,L,-0.7,-0.1,-0.2,9
Leicester,Crystal Palace,24-10-2015,1,0,H,2015,H,1.6,1.5,D,W,L,L,W,W,0.2,0.2,0.2,4
Norwich,West Brom,24-10-2015,0,1,NH,2015,H,0.9,1.1,L,L,D,W,L,L,-0.6,-0.4,-0.2,5
Stoke,Watford,24-10-2015,0,2,NH,2015,A,1.2,1,W,W,W,L,D,L,-0.1,-0.4,0.3,-9
West Ham,Chelsea,24-10-2015,2,1,H,2015,H,1.7,1.1,W,D,D,W,L,D,0.8,-0.3,0.4,11
Bournemouth,Tottenham,25-10-2015,1,5,NH,2015,A,0.8,1.4,L,D,L,D,D,W,-0.6,0.4,-0.7,13
Liverpool,Southampton,25-10-2015,1,1,NH,2015,D,1.3,1.3,D,D,W,D,W,W,-0.2,0.3,-0.2,-1
Man United,Man City,25-10-2015,0,0,NH,2015,A,1.9,2.1,W,L,W,W,W,L,0.7,1.6,0.3,2
Sunderland,Newcastle,25-10-2015,3,0,H,2015,H,0.3,0.6,L,D,L,W,L,D,-1.1,-0.7,-0.3,1
Chelsea,Liverpool,31-10-2015,1,3,NH,2015,H,1,1.272727273,L,W,L,D,D,D,-0.363636364,-0.181818182,0,-5
Crystal Palace,Man United,31-10-2015,0,0,NH,2015,H,1.363636364,1.818181818,L,L,W,D,W,L,0.090909091,0.636363636,-0.363636364,6
Man City,Norwich,31-10-2015,2,1,H,2015,H,2,0.818181818,D,W,W,L,L,L,1.454545455,-0.636363636,0.454545455,-16
Newcastle,Stoke,31-10-2015,0,0,NH,2015,H,0.545454545,1.090909091,L,W,L,L,W,W,-0.909090909,-0.272727273,-0.545454545,6
Swansea,Arsenal,31-10-2015,0,3,NH,2015,H,1.181818182,2,W,L,D,W,W,W,0,0.909090909,-0.636363636,5
Watford,West Ham,31-10-2015,2,0,H,2015,H,1.181818182,1.818181818,W,L,D,W,W,D,-0.181818182,0.818181818,-0.363636364,6
West Brom,Leicester,31-10-2015,2,3,NH,2015,H,1.272727273,1.727272727,W,W,L,W,D,W,-0.272727273,0.272727273,0.090909091,-1
Everton,Sunderland,01-11-2015,6,2,H,2015,D,1.181818182,0.545454545,L,L,D,W,L,D,0,-0.727272727,0.090909091,-5
Southampton,Bournemouth,01-11-2015,2,0,H,2015,H,1.272727273,0.727272727,D,D,W,L,L,D,0.272727273,-0.909090909,0.363636364,-11
Tottenham,Aston Villa,02-11-2015,3,1,H,2015,H,1.545454545,0.363636364,W,D,D,L,L,L,0.727272727,-0.727272727,1,-12
Bournemouth,Newcastle,07-11-2015,0,1,NH,2015,A,0.666666667,0.583333333,L,L,L,D,L,W,-1,-0.833333333,-0.333333333,3
Leicester,Watford,07-11-2015,2,1,H,2015,H,1.833333333,1.333333333,W,W,D,W,W,L,0.333333333,0,0.25,-4
Man United,West Brom,07-11-2015,2,0,H,2015,A,1.75,1.166666667,D,D,W,L,W,W,0.583333333,-0.333333333,0.166666667,-9
Norwich,Swansea,07-11-2015,1,0,H,2015,A,0.75,1.083333333,L,L,L,L,W,L,-0.666666667,-0.25,-0.25,10
Stoke,Chelsea,07-11-2015,1,0,H,2015,H,1.083333333,0.916666667,D,L,W,L,L,W,-0.25,-0.5,0.5,8
Sunderland,Southampton,07-11-2015,0,1,NH,2015,H,0.5,1.416666667,L,W,L,W,D,D,-1,0.416666667,-0.583333333,9
West Ham,Everton,07-11-2015,1,1,NH,2015,H,1.666666667,1.333333333,L,W,W,W,L,L,0.583333333,0.333333333,0.083333333,1
Arsenal,Tottenham,08-11-2015,1,1,NH,2015,A,2.083333333,1.666666667,W,W,W,W,W,D,1.083333333,0.833333333,0.333333333,-2
Aston Villa,Man City,08-11-2015,0,0,NH,2015,D,0.333333333,2.083333333,L,L,L,W,D,W,-0.833333333,1.416666667,-0.833333333,15
Liverpool,Crystal Palace,08-11-2015,1,2,NH,2015,D,1.416666667,1.333333333,W,D,D,D,L,L,0,0.083333333,0.166666667,-4
Chelsea,Norwich,21-11-2015,1,0,H,2015,H,0.846153846,0.923076923,L,L,L,W,L,L,-0.538461538,-0.538461538,0,-17
Everton,Aston Villa,21-11-2015,4,0,H,2015,A,1.307692308,0.384615385,D,W,L,D,L,L,0.307692308,-0.769230769,0.307692308,-6
Man City,Liverpool,21-11-2015,1,4,NH,2015,H,2,1.307692308,D,W,D,L,W,D,1.307692308,-0.076923077,0.384615385,-4
Newcastle,Leicester,21-11-2015,0,3,NH,2015,D,0.769230769,1.923076923,W,D,L,W,W,W,-0.692307692,0.384615385,-0.461538462,1
Southampton,Stoke,21-11-2015,0,1,NH,2015,H,1.538461538,1.230769231,W,W,D,W,D,L,0.461538462,-0.153846154,0.076923077,-2
Swansea,Bournemouth,21-11-2015,2,2,NH,2015,D,1,0.615384615,L,L,W,L,L,L,-0.307692308,-1,0.230769231,-10
Watford,Man United,21-11-2015,1,2,NH,2015,H,1.230769231,1.846153846,L,W,W,W,D,D,-0.076923077,0.692307692,-0.076923077,14
West Brom,Arsenal,21-11-2015,2,1,H,2015,D,1.076923077,2,L,L,W,D,W,W,-0.461538462,1,-0.538461538,10
Tottenham,West Ham,22-11-2015,4,1,H,2015,H,1.615384615,1.615384615,D,W,W,D,L,W,0.769230769,0.538461538,0.076923077,-7
Crystal Palace,Sunderland,23-11-2015,0,1,NH,2015,H,1.461538462,0.461538462,W,D,L,L,L,W,0.153846154,-1,0.230769231,-6
Aston Villa,Watford,28-11-2015,2,3,NH,2015,H,0.357142857,1.142857143,L,D,L,L,L,W,-1,-0.142857143,-0.357142857,-1
Bournemouth,Everton,28-11-2015,3,3,NH,2015,H,0.642857143,1.428571429,D,L,L,W,D,W,-0.928571429,0.571428571,-0.428571429,7
Crystal Palace,Newcastle,28-11-2015,5,1,H,2015,A,1.357142857,0.714285714,L,W,D,L,W,D,0.071428571,-0.857142857,-0.214285714,-5
Leicester,Man United,28-11-2015,1,1,NH,2015,A,2,1.928571429,W,W,W,W,W,D,0.571428571,0.714285714,0.142857143,10
Man City,Southampton,28-11-2015,3,1,H,2015,A,1.857142857,1.428571429,L,D,W,L,W,W,1,0.357142857,0,-5
Sunderland,Stoke,28-11-2015,2,0,H,2015,A,0.642857143,1.357142857,W,L,L,W,W,D,-0.857142857,-0.071428571,-0.285714286,7
Liverpool,Swansea,29-11-2015,1,0,H,2015,H,1.428571429,1,W,L,W,D,L,L,0.142857143,-0.285714286,0.285714286,-2
Norwich,Arsenal,29-11-2015,1,1,NH,2015,H,0.857142857,1.857142857,L,W,L,L,D,W,-0.571428571,0.857142857,-0.5,15
Tottenham,Chelsea,29-11-2015,0,0,NH,2015,A,1.714285714,1,W,D,W,W,L,L,0.928571429,-0.428571429,0.357142857,4
West Ham,West Brom,29-11-2015,1,1,NH,2015,A,1.5,1.214285714,L,D,L,W,L,L,0.285714286,-0.357142857,-0.142857143,-1
Arsenal,Sunderland,05-12-2015,3,1,H,2015,D,1.8,0.8,D,L,D,W,W,L,0.8,-0.666666667,-0.066666667,-13
Chelsea,Bournemouth,05-12-2015,0,1,NH,2015,A,1,0.666666667,D,W,L,D,D,L,-0.4,-0.866666667,0.133333333,-17
Man United,West Ham,05-12-2015,0,0,NH,2015,H,1.866666667,1.466666667,D,W,W,D,L,D,0.666666667,0.266666667,0.266666667,-8
Southampton,Aston Villa,05-12-2015,1,1,NH,2015,A,1.333333333,0.333333333,L,L,W,L,L,D,0.2,-1,0.4,-10
Stoke,Man City,05-12-2015,2,0,H,2015,D,1.266666667,1.933333333,L,W,W,W,L,D,-0.2,1.066666667,-0.066666667,7
Swansea,Leicester,05-12-2015,0,3,NH,2015,A,0.933333333,1.933333333,L,D,L,D,W,W,-0.333333333,0.533333333,-0.6,-6
Watford,Norwich,05-12-2015,2,0,H,2015,H,1.266666667,0.866666667,W,L,L,D,L,W,-0.066666667,-0.533333333,0.333333333,0
West Brom,Tottenham,05-12-2015,1,1,NH,2015,H,1.2,1.666666667,D,W,L,D,W,D,-0.333333333,0.866666667,-0.266666667,8
Newcastle,Liverpool,06-12-2015,2,0,H,2015,H,0.666666667,1.533333333,L,L,W,W,W,L,-1.066666667,0.2,-0.4,9
Everton,Crystal Palace,07-12-2015,1,1,NH,2015,H,1.4,1.466666667,D,W,D,W,L,W,0.533333333,0.333333333,0.066666667,1
Bournemouth,Man United,12-12-2015,2,1,H,2015,D,0.8125,1.8125,W,D,D,D,D,W,-0.75,0.625,-0.25,14
Crystal Palace,Southampton,12-12-2015,1,0,H,2015,H,1.4375,1.3125,D,W,L,D,L,L,0.3125,0.1875,0.0625,3
Man City,Swansea,12-12-2015,2,1,H,2015,A,1.8125,0.875,L,W,L,L,L,D,0.875,-0.5,0.375,-6
Norwich,Everton,12-12-2015,1,1,NH,2015,H,0.8125,1.375,L,D,L,D,D,W,-0.625,0.5,-0.3125,7
Sunderland,Watford,12-12-2015,0,1,NH,2015,H,0.75,1.375,L,W,W,W,W,L,-0.75,0.0625,-0.1875,-2
West Ham,Stoke,12-12-2015,0,0,NH,2015,H,1.4375,1.375,D,D,L,W,L,W,0.25,-0.0625,-0.4375,3
Aston Villa,Arsenal,13-12-2015,0,2,NH,2015,H,0.375,1.875,D,L,L,W,D,L,-0.9375,0.875,-0.375,14
Liverpool,West Brom,13-12-2015,2,2,NH,2015,H,1.4375,1.1875,L,W,W,D,D,W,0.0625,-0.3125,0.25,-7
Tottenham,Newcastle,13-12-2015,1,2,NH,2015,H,1.625,0.8125,D,D,W,W,L,L,0.8125,-0.875,0.125,-10
Leicester,Chelsea,14-12-2015,2,1,H,2015,H,2,0.9375,W,D,W,L,D,W,0.6875,-0.4375,0.5625,13
Chelsea,Sunderland,19-12-2015,3,1,H,2015,D,0.882352941,0.705882353,L,L,D,L,L,W,-0.470588235,-0.764705882,-0.117647059,-15
Everton,Leicester,19-12-2015,2,3,NH,2015,D,1.352941176,2.058823529,D,D,D,W,W,D,0.470588235,0.705882353,-0.352941176,-3
Man United,Norwich,19-12-2015,1,2,NH,2015,H,1.705882353,0.823529412,L,D,D,D,L,D,0.529411765,-0.588235294,0.176470588,-14
Newcastle,Aston Villa,19-12-2015,1,1,NH,2015,H,0.941176471,0.352941176,W,W,L,L,D,L,-0.764705882,-1,0.411764706,-2
Southampton,Tottenham,19-12-2015,0,2,NH,2015,H,1.235294118,1.529411765,L,D,L,L,D,D,0.117647059,0.705882353,-0.117647059,2
Stoke,Crystal Palace,19-12-2015,1,2,NH,2015,H,1.352941176,1.529411765,D,W,L,W,D,W,-0.058823529,0.352941176,0,-1
West Brom,Bournemouth,19-12-2015,1,2,NH,2015,D,1.176470588,0.941176471,D,D,D,W,W,D,-0.294117647,-0.647058824,-0.117647059,-5
Swansea,West Ham,20-12-2015,0,0,NH,2015,H,0.823529412,1.411764706,L,L,L,D,D,D,-0.529411765,0.235294118,-0.176470588,-4
Watford,Liverpool,20-12-2015,3,0,H,2015,A,1.470588235,1.411764706,W,W,W,D,L,W,0.117647059,0.058823529,0.117647059,12
Arsenal,Man City,21-12-2015,2,1,H,2015,D,1.941176471,1.882352941,W,W,D,W,L,W,0.941176471,0.882352941,0.058823529,1
Aston Villa,West Ham,26-12-2015,1,1,NH,2015,H,0.388888889,1.388888889,D,L,D,D,D,D,-0.944444444,0.222222222,-0.111111111,5
Bournemouth,Crystal Palace,26-12-2015,0,0,NH,2015,D,1.055555556,1.611111111,W,W,W,W,W,D,-0.555555556,0.388888889,0.055555556,8
Chelsea,Watford,26-12-2015,2,2,NH,2015,H,1,1.555555556,W,L,L,W,W,W,-0.333333333,0.277777778,-0.277777778,-17
Liverpool,Leicester,26-12-2015,1,0,H,2015,H,1.333333333,2.111111111,L,D,L,W,W,W,-0.111111111,0.722222222,-0.333333333,-8
Man City,Sunderland,26-12-2015,4,1,H,2015,H,1.777777778,0.666666667,L,W,L,L,L,L,0.777777778,-0.833333333,0,-14
Newcastle,Everton,26-12-2015,0,1,NH,2015,H,0.944444444,1.277777778,D,W,W,L,D,D,-0.722222222,0.388888889,0.055555556,4
Southampton,Arsenal,26-12-2015,4,0,H,2015,H,1.166666667,2,L,L,D,W,W,W,0,0.944444444,-0.5,4
Stoke,Man United,26-12-2015,2,0,H,2015,A,1.277777778,1.611111111,L,D,W,L,L,D,-0.111111111,0.444444444,0.111111111,5
Swansea,West Brom,26-12-2015,1,0,H,2015,D,0.833333333,1.111111111,D,L,L,L,D,D,-0.5,-0.333333333,-0.222222222,-5
Tottenham,Norwich,26-12-2015,3,0,H,2015,D,1.611111111,0.944444444,W,L,D,W,D,L,0.777777778,-0.5,0.166666667,-13
Arsenal,Bournemouth,28-12-2015,2,0,H,2015,H,1.894736842,1.052631579,L,W,W,D,W,W,0.684210526,-0.526315789,-0.052631579,-15
Crystal Palace,Swansea,28-12-2015,0,0,NH,2015,H,1.578947368,0.947368421,D,W,W,W,D,L,0.368421053,-0.421052632,0.368421053,2
Everton,Stoke,28-12-2015,3,4,NH,2015,H,1.368421053,1.368421053,W,L,D,W,L,D,0.421052632,0,-0.052631579,2
Man United,Chelsea,28-12-2015,0,0,NH,2015,A,1.526315789,1,L,L,L,D,W,L,0.315789474,-0.315789474,-0.157894737,3
Norwich,Aston Villa,28-12-2015,2,0,H,2015,H,0.894736842,0.421052632,L,W,D,D,D,L,-0.631578947,-0.894736842,0.105263158,1
Watford,Tottenham,28-12-2015,1,2,NH,2015,H,1.526315789,1.684210526,D,W,W,W,W,L,0.263157895,0.894736842,0.263157895,13
West Brom,Newcastle,28-12-2015,1,0,H,2015,H,1.052631579,0.894736842,L,L,D,L,D,W,-0.368421053,-0.736842105,-0.210526316,-2
West Ham,Southampton,28-12-2015,2,1,H,2015,H,1.368421053,1.263157895,D,D,D,W,L,L,0.210526316,0.210526316,0.052631579,5
Leicester,Man City,29-12-2015,0,0,NH,2015,D,2,1.842105263,L,W,W,W,L,W,0.631578947,0.894736842,0.052631579,12
Sunderland,Liverpool,30-12-2015,0,1,NH,2015,H,0.631578947,1.421052632,L,L,L,W,L,D,-0.947368421,-0.052631579,-0.210526316,10
Arsenal,Newcastle,02-01-2016,1,0,H,2016,A,1.95,0.85,W,L,W,L,L,D,0.75,-0.75,0.25,-12
Leicester,Bournemouth,02-01-2016,0,0,NH,2016,A,1.95,1,D,L,W,L,D,W,0.6,-0.6,0,-4
Man United,Swansea,02-01-2016,2,1,H,2016,A,1.5,0.95,D,L,L,D,W,D,0.3,-0.4,-0.15,-4
Norwich,Southampton,02-01-2016,1,0,H,2016,D,1,1.2,W,L,W,L,W,L,-0.5,0.15,0.15,11
Sunderland,Aston Villa,02-01-2016,3,1,H,2016,D,0.6,0.4,L,L,L,L,D,D,-0.95,-0.95,-0.15,-1
Watford,Man City,02-01-2016,1,2,NH,2016,H,1.45,1.8,L,D,W,D,W,L,0.2,0.85,0.15,16
West Brom,Stoke,02-01-2016,2,1,H,2016,H,1.15,1.45,W,L,L,W,W,L,-0.3,0.05,-0.25,4
West Ham,Liverpool,02-01-2016,2,0,H,2016,H,1.45,1.5,W,D,D,W,W,L,0.25,0,0,6
Crystal Palace,Chelsea,03-01-2016,0,3,NH,2016,H,1.55,1,D,D,W,D,D,W,0.35,-0.3,0.2,9
Everton,Tottenham,03-01-2016,1,1,NH,2016,D,1.3,1.75,L,W,L,W,W,W,0.35,0.9,-0.25,6
Aston Villa,Crystal Palace,12-01-2016,1,0,H,2016,H,0.380952381,1.476190476,L,L,D,L,D,D,-1,0.19047619,-0.285714286,7
Bournemouth,West Ham,12-01-2016,1,3,NH,2016,A,1,1.523809524,D,L,D,W,W,D,-0.571428571,0.333333333,-0.047619048,6
Newcastle,Man United,12-01-2016,3,3,NH,2016,D,0.80952381,1.571428571,L,L,L,W,D,L,-0.761904762,0.333333333,0,11
Chelsea,West Brom,13-01-2016,2,2,NH,2016,D,1.095238095,1.238095238,W,D,D,W,W,L,-0.142857143,-0.238095238,0.047619048,-12
Liverpool,Arsenal,13-01-2016,3,3,NH,2016,H,1.428571429,2,L,W,W,W,W,L,-0.095238095,0.761904762,-0.238095238,3
Man City,Everton,13-01-2016,0,0,NH,2016,H,1.857142857,1.285714286,W,D,W,D,L,W,0.857142857,0.333333333,0.238095238,-9
Southampton,Watford,13-01-2016,2,0,H,2016,H,1.142857143,1.380952381,L,L,W,L,L,D,0.095238095,0.142857143,-0.19047619,-11
Stoke,Norwich,13-01-2016,3,1,H,2016,D,1.380952381,1.095238095,L,W,W,W,W,L,0,-0.428571429,-0.142857143,-9
Swansea,Sunderland,13-01-2016,2,4,NH,2016,H,0.904761905,0.714285714,L,D,W,W,L,L,-0.428571429,-0.80952381,0.095238095,-8
Tottenham,Leicester,13-01-2016,0,1,NH,2016,D,1.714285714,1.904761905,D,W,W,D,D,L,0.857142857,0.571428571,0.095238095,-9
Aston Villa,Leicester,16-01-2016,1,1,NH,2016,A,0.5,1.954545455,W,L,L,W,D,D,-0.909090909,0.590909091,-0.136363636,3
Bournemouth,Norwich,16-01-2016,3,0,H,2016,H,0.954545455,1.045454545,L,D,L,L,W,W,-0.636363636,-0.5,-0.181818182,0
Chelsea,Everton,16-01-2016,3,3,NH,2016,H,1.090909091,1.272727273,D,W,D,D,D,L,-0.136363636,0.318181818,0.181818182,-10
Man City,Crystal Palace,16-01-2016,4,0,H,2016,H,1.818181818,1.409090909,D,W,D,L,L,D,0.818181818,0.136363636,0.136363636,-8
Newcastle,West Ham,16-01-2016,2,1,H,2016,H,0.818181818,1.590909091,D,L,L,W,W,W,-0.727272727,0.409090909,-0.409090909,3
Southampton,West Brom,16-01-2016,3,0,H,2016,D,1.227272727,1.227272727,W,L,L,D,W,W,0.181818182,-0.227272727,-0.045454545,-6
Tottenham,Sunderland,16-01-2016,4,1,H,2016,A,1.636363636,0.818181818,L,D,W,W,W,L,0.772727273,-0.681818182,0.181818182,-11
Liverpool,Man United,17-01-2016,0,1,NH,2016,A,1.409090909,1.545454545,D,L,W,D,W,D,-0.090909091,0.318181818,0.090909091,2
Stoke,Arsenal,17-01-2016,0,0,NH,2016,D,1.454545455,1.954545455,W,L,W,D,W,W,0.090909091,0.727272727,-0.045454545,6
Swansea,Watford,18-01-2016,1,0,H,2016,A,0.863636364,1.318181818,L,L,D,L,L,L,-0.5,0.045454545,0.045454545,-10
Crystal Palace,Tottenham,23-01-2016,1,3,NH,2016,H,1.347826087,1.695652174,L,L,L,W,L,D,-0.043478261,0.869565217,-0.347826087,5
Leicester,Stoke,23-01-2016,3,0,H,2016,H,1.913043478,1.434782609,D,W,D,D,W,L,0.565217391,0.086956522,-0.173913043,5
Man United,Southampton,23-01-2016,0,1,NH,2016,D,1.608695652,1.304347826,W,D,W,W,W,L,0.347826087,0.304347826,-0.043478261,-3
Norwich,Liverpool,23-01-2016,4,5,NH,2016,A,1,1.347826087,L,L,W,L,D,L,-0.608695652,-0.130434783,-0.043478261,12
Sunderland,Bournemouth,23-01-2016,1,1,NH,2016,H,0.782608696,1.043478261,L,W,W,W,L,D,-0.782608696,-0.47826087,0.043478261,-2
Watford,Newcastle,23-01-2016,2,1,H,2016,H,1.260869565,0.913043478,L,L,L,W,D,L,0,-0.652173913,-0.130434783,3
West Brom,Aston Villa,23-01-2016,0,0,NH,2016,A,1.173913043,0.52173913,L,D,W,D,W,L,-0.347826087,-0.869565217,0.086956522,-4
West Ham,Man City,23-01-2016,2,2,NH,2016,D,1.52173913,1.869565217,L,W,W,W,D,W,0.347826087,0.956521739,-0.043478261,10
Arsenal,Chelsea,24-01-2016,0,1,NH,2016,A,1.913043478,1.086956522,D,D,W,D,D,W,0.695652174,-0.130434783,0.043478261,2
Everton,Swansea,24-01-2016,1,2,NH,2016,D,1.260869565,0.956521739,D,D,D,W,L,L,0.304347826,-0.434782609,-0.043478261,3
Arsenal,Southampton,02-02-2016,0,0,NH,2016,D,1.833333333,1.375,L,D,D,W,W,W,0.625,0.333333333,-0.041666667,-4
Crystal Palace,Bournemouth,02-02-2016,1,2,NH,2016,H,1.291666667,1.041666667,L,L,L,D,W,L,-0.125,-0.458333333,-0.166666667,-8
Leicester,Liverpool,02-02-2016,2,0,H,2016,D,1.958333333,1.416666667,W,D,W,W,L,D,0.666666667,-0.083333333,0.083333333,8
Man United,Stoke,02-02-2016,3,0,H,2016,D,1.541666667,1.375,L,W,D,L,D,W,0.291666667,-0.041666667,0.041666667,-5
Norwich,Tottenham,02-02-2016,0,3,NH,2016,D,0.958333333,1.75,L,L,L,W,W,L,-0.625,0.916666667,-0.166666667,13
Sunderland,Man City,02-02-2016,0,1,NH,2016,A,0.791666667,1.833333333,D,L,W,D,W,D,-0.75,0.916666667,-0.083333333,14
West Brom,Swansea,02-02-2016,1,1,NH,2016,H,1.166666667,1.041666667,D,L,D,W,W,L,-0.333333333,-0.375,0.041666667,5
West Ham,Aston Villa,02-02-2016,2,0,H,2016,H,1.5,0.541666667,D,L,W,D,D,W,0.333333333,-0.833333333,0.208333333,-5
Everton,Newcastle,03-02-2016,3,0,H,2016,H,1.208333333,0.875,L,D,D,L,W,D,0.25,-0.666666667,-0.041666667,-4
Watford,Chelsea,03-02-2016,0,0,NH,2016,D,1.333333333,1.166666667,W,L,L,W,D,D,0.041666667,-0.083333333,-0.25,17
Aston Villa,Norwich,06-02-2016,2,0,H,2016,H,0.52,0.92,L,D,D,L,L,L,-0.88,-0.72,0.08,-1
Liverpool,Sunderland,06-02-2016,2,2,NH,2016,D,1.36,0.76,L,W,L,L,D,L,-0.16,-0.76,-0.12,-10
Man City,Leicester,06-02-2016,1,3,NH,2016,H,1.88,2,W,D,W,W,W,D,0.92,0.72,0,-12
Newcastle,West Brom,06-02-2016,1,0,H,2016,A,0.84,1.16,L,L,W,D,D,L,-0.76,-0.32,-0.08,2
Southampton,West Ham,06-02-2016,1,0,H,2016,D,1.36,1.56,D,W,W,W,D,L,0.32,0.4,0,-5
Stoke,Everton,06-02-2016,0,3,NH,2016,A,1.32,1.28,L,L,D,W,L,D,-0.16,0.36,-0.08,-2
Swansea,Crystal Palace,06-02-2016,1,1,NH,2016,A,1.04,1.24,D,W,W,L,L,L,-0.36,-0.16,0.28,-2
Tottenham,Watford,06-02-2016,1,0,H,2016,H,1.8,1.32,W,W,W,D,W,L,1,0.04,0.24,-13
Bournemouth,Arsenal,07-02-2016,0,2,NH,2016,A,1.12,1.8,W,D,W,D,L,D,-0.4,0.6,0.08,15
Chelsea,Man United,07-02-2016,1,1,NH,2016,H,1.16,1.6,D,W,D,W,L,W,-0.08,0.4,-0.04,-3
Bournemouth,Stoke,13-02-2016,1,3,NH,2016,H,1.076923077,1.269230769,L,W,D,L,L,L,-0.461538462,-0.269230769,0.115384615,9
Chelsea,Newcastle,13-02-2016,5,1,H,2016,H,1.153846154,0.923076923,D,D,W,W,L,L,-0.076923077,-0.692307692,0,-14
Crystal Palace,Watford,13-02-2016,1,2,NH,2016,D,1.230769231,1.269230769,D,L,L,L,D,W,-0.153846154,0,-0.115384615,-8
Everton,West Brom,13-02-2016,0,1,NH,2016,D,1.346153846,1.115384615,W,W,L,L,D,D,0.461538462,-0.346153846,0.192307692,-2
Norwich,West Ham,13-02-2016,2,2,NH,2016,D,0.884615385,1.5,L,L,L,L,W,D,-0.769230769,0.346153846,-0.269230769,6
Sunderland,Man United,13-02-2016,2,1,H,2016,H,0.769230769,1.576923077,D,L,D,D,W,L,-0.730769231,0.384615385,-0.115384615,12
Swansea,Southampton,13-02-2016,0,1,NH,2016,D,1.038461538,1.423076923,D,D,W,W,D,W,-0.346153846,0.346153846,-0.192307692,1
Arsenal,Leicester,14-02-2016,2,1,H,2016,D,1.846153846,2.038461538,W,D,L,W,W,W,0.653846154,0.769230769,-0.269230769,-11
Aston Villa,Liverpool,14-02-2016,0,6,NH,2016,H,0.615384615,1.346153846,W,L,D,D,L,W,-0.769230769,-0.153846154,0.115384615,11
Man City,Tottenham,14-02-2016,1,2,NH,2016,D,1.807692308,1.846153846,L,W,D,W,W,W,0.807692308,1,-0.153846154,-3
Leicester,Norwich,27-02-2016,1,0,H,2016,A,1.962962963,0.888888889,L,W,W,D,L,L,0.703703704,-0.740740741,0.333333333,-4
Southampton,Chelsea,27-02-2016,1,2,NH,2016,H,1.481481481,1.222222222,W,W,D,W,D,D,0.37037037,0.074074074,0.148148148,6
Stoke,Aston Villa,27-02-2016,2,1,H,2016,D,1.333333333,0.592592593,W,L,L,L,W,L,-0.185185185,-0.962962963,-0.037037037,-8
Watford,Bournemouth,27-02-2016,0,0,NH,2016,H,1.333333333,1.037037037,W,L,D,L,L,W,0.037037037,-0.518518519,0,0
West Brom,Crystal Palace,27-02-2016,3,2,H,2016,D,1.185185185,1.185185185,W,L,D,L,D,L,-0.296296296,-0.185185185,0.148148148,3
West Ham,Sunderland,27-02-2016,1,0,H,2016,A,1.481481481,0.851851852,D,L,W,W,D,L,0.333333333,-0.666666667,0,-4
Tottenham,Swansea,28-02-2016,2,1,H,2016,D,1.888888889,1,W,W,W,L,D,D,1,-0.37037037,0.259259259,-3
Man United,Arsenal,28-02-2016,3,2,H,2016,H,1.518518519,1.888888889,L,D,W,W,W,D,0.333333333,0.666666667,-0.037037037,1
Aston Villa,Everton,01-03-2016,1,3,NH,2016,H,0.592592593,1.296296296,L,W,L,L,W,W,-0.962962963,0.407407407,-0.074074074,6
Bournemouth,Southampton,01-03-2016,2,0,H,2016,H,1.037037037,1.481481481,L,L,W,W,W,D,-0.518518519,0.37037037,-0.222222222,11
